symbol,prob,adx,rsi,vol,outcome_r
GBPUSD,0.4328502415458937,19.342766361883825,33.43368794461598,0.7680121188763539,1.5
GBPUSD,0.7530486200749892,28.166932310812044,33.84412850347165,0.6368698866542378,1.5
GBPUSD,0.6508084572432399,18.995409202907215,66.05760338399574,0.9400009540137915,1.5
GBPUSD,0.6693237197585024,19.576512240019685,30.85393499241077,0.4652038531561947,-0.5477247502774508
GBPUSD,0.6375776880124706,15.066840715435037,78.93012884573557,0.5063690945623763,-8.242097701149417
GBPUSD,0.5713117800074322,34.81049855120051,32.09118747071109,0.9991742830868713,1.5
GBPUSD,0.7084976076555024,52.42449047475621,41.09518621940737,1.3102354651295873,1.5
GBPUSD,0.6378065209644157,53.09169191420456,34.27988641525258,0.9145896334766922,0.24436686766108123
GBPUSD,0.8922007168458781,41.133640951667935,46.64897239103874,0.6279768996946155,1.5
GBPUSD,0.6508084572432399,15.469583395726827,47.45756455688292,0.7400043521348997,1.5
GBPUSD,0.6279876694376616,46.625099852634335,22.194896746228366,0.7526888168234491,-3.3164029975020757
GBPUSD,0.45352426562054526,20.597330074515046,31.5216911626449,0.855650980122241,-1.2151123213070105
GBPUSD,0.8059704433497537,28.034876718623366,70.23600478043248,0.7475397066100145,0.022988505747149907
GBPUSD,0.37342995169082127,17.109976476125784,11.2482637207561,0.7812446728273534,-0.8382445141066339
GBPUSD,0.6375776880124706,15.60805730312582,60.96884336711072,0.7957669837736102,1.5
GBPUSD,0.6443798858146684,19.60552349696778,54.498203894909516,0.8847036582162118,-1.3776435045317899
GBPUSD,0.7065189383330313,27.581729041706126,48.50474407497523,1.0455336832981859,-0.20066152149945143
GBPUSD,0.6375776880124706,15.175720673154817,35.99531204463436,0.7996480307419442,4.333333333333285
GBPUSD,0.7426365032816646,16.710385706626745,41.53292500348051,0.7597394027896462,1.5
GBPUSD,0.5642788129744651,42.55231109596978,26.041641348403743,0.8491938443667042,-1.1279857397504425
GBPUSD,0.7356344707923655,27.199572820104933,50.255206830805484,0.9867072393661817,-0.9844128853481563
GBPUSD,0.46361947231512457,16.145814197933348,64.69263623498279,0.7625965304880027,4.072643979057572
GBPUSD,0.9469546510819501,31.05472656156294,62.5228956274985,1.2726084897582672,1.5
GBPUSD,0.8059704433497537,28.231956347930794,83.35077271751021,0.6620479301846117,-0.10987996306551336
GBPUSD,0.6825544889892716,20.013563894392853,55.64150674987923,0.6204181683835464,-0.6898294377763761
GBPUSD,0.6827833219412167,18.73608279101398,61.71640655451482,0.654155709945121,-0.3907544701264502
GBPUSD,0.6805962732919255,17.605522414417504,31.79770279013212,0.5443263740209368,-6.585984095427426
GBPUSD,0.4328502415458937,16.553969696707647,86.06833471585806,0.7114475384846789,1.5
GBPUSD,0.6898162889741837,49.0825825830718,92.27823718824412,0.5193571572509915,-0.6708333333333435
GBPUSD,0.6536815841163668,30.9881197009572,47.6322191015242,0.7384353136103624,-0.8694267515923358
GBPUSD,0.4328502415458937,16.12374212098552,64.32735371594157,0.5089450842772809,1.3439584877687432
GBPUSD,0.49834512038346124,17.23273975211755,79.50977435705077,0.7019783486920502,4.625693160813231
GBPUSD,0.8333435739887353,23.84596795591431,71.6787588684202,0.7787935602098865,1.5
GBPUSD,0.7567616573723756,29.604909869389417,59.24993087507983,0.7069924462012797,-0.5142107564495318
GBPUSD,0.4901148035872098,17.063127380307083,66.42215103957429,0.6783752515775434,-2.5284697508897946
GBPUSD,0.5728157832505658,16.92215220339882,76.22589902318002,0.6311769755570443,-2.921259842519693
GBPUSD,1.0,27.769778107438782,60.426859936286036,0.7720981371909008,-0.9026375773363573
GBPUSD,0.6311491165838992,20.343153258143698,70.12649942860779,1.1596053785177147,0.03303303303304948
GBPUSD,0.7231259175607001,17.884930772848772,55.89675782834074,1.0237807909013894,1.5
GBPUSD,0.6203655040611562,15.516289361606722,61.869307689865735,0.6000196506510216,1.5
GBPUSD,0.7190560550560551,44.45755078503776,76.34677150396837,0.5011491094443908,1.5
GBPUSD,0.855121351766513,39.051117021385544,51.14497743598945,0.720038967760323,-0.48005378753931277
GBPUSD,0.8417880184331797,19.96395242005272,48.82687924101089,0.47473520321770496,-0.39409141583053714
GBPUSD,0.5578502415458937,15.395341856636756,60.796805764102764,0.5297395515445642,-2.9280757097790335
GBPUSD,0.5257991985172465,26.75284783763915,16.43407285627906,0.45967950396069074,1.5
GBPUSD,0.880555235692028,25.67762378332936,62.36780316073067,0.8194902725189498,1.9152360515021305
GBPUSD,0.9618459743310104,15.498605050181398,46.66662033101475,0.8166266017001624,-1.54272419627747
GBPUSD,0.6855156700528752,24.389126995518236,89.21355261031798,0.8572155255752105,-2.227016129032273
GBPUSD,0.7239535037675967,17.624645163555833,36.64524433403849,0.6293290026909786,1.5
GBPUSD,0.4705329152226587,28.460988339023046,22.237718695379172,0.5339533560372952,1.5
GBPUSD,0.948,40.90484073409495,47.741304838063044,0.5878963461314984,-1.1819505094614764
GBPUSD,0.8716367579289781,20.980267044861503,37.30564535968537,0.5776280625459723,-0.9846917666528856
GBPUSD,0.8636367579289781,34.526251606505134,51.52102833224774,0.8527193675987496,-0.7074829931972144
GBPUSD,0.7095879548069599,21.160309906236318,23.671916923873127,0.5844168022575694,1.3595302619693015
GBPUSD,0.595276876695641,18.0596951103078,41.10063519802188,0.5677622751810003,1.5
GBPUSD,0.46223241638985535,34.85538185351145,22.3090006661441,0.678795941740175,-1.7002840909091148
GBPUSD,0.7452034900084435,35.3308273471749,25.55669588613445,0.6337048762447787,-2.941844616083681
GBPUSD,0.662895148329931,15.72198996646182,69.14043594412055,0.4639663397532121,1.5
GBPUSD,0.9069308755760369,15.091344563965984,39.99995447159653,0.8497771296314898,-2.8764595103578596
GBPUSD,0.9366451612903226,15.207240450062768,68.1603210940743,0.9248493580665447,1.5
GBPUSD,0.757429089966295,16.121068782322965,74.80115919166735,0.9257782850499126,1.5
GBPUSD,0.8995023041474655,38.76651843005084,91.28763628401624,0.9258262760410386,1.5
GBPUSD,0.8989308755760369,36.31363228869013,55.54600873343702,0.7729248882955267,1.5
GBPUSD,0.9213510436432637,48.35532395699172,82.86380437819845,1.2519985348397467,-0.4657593432706811
GBPUSD,0.8059704433497537,21.82988899488867,53.376350718208386,0.9276262902358018,-2.1452810180275756
GBPUSD,0.7297862178268302,29.87781510302547,41.816928160521414,0.9331983616335859,-1.6130229419702786
GBPUSD,0.8747645739352048,35.0804298661559,42.28956654187509,1.1462439699201126,0.2887528198517916
GBPUSD,0.6825544889892716,15.135234722770992,77.20576881504574,0.9624967378522472,-6.338521400778437
GBPUSD,0.6787480325808485,16.627652637656382,23.179671041055343,0.8213419308354902,1.5
GBPUSD,0.6783779495358442,50.280909575408934,34.88668283824036,1.2912222966842737,-2.6347865784067586
GBPUSD,0.7238906284278335,16.139189897064313,75.40444533477014,0.8016874390180431,0.749480249480273
GBPUSD,0.7472778294620934,28.491706369823074,75.73958222756426,0.911651045523982,-1.2372779283348574
GBPUSD,0.6270229084416727,17.58333823585677,34.18212746818931,0.5683123599707354,0.4474630443467948
GBPUSD,0.47876328502415455,28.01035730530309,31.69932223363243,1.0069305506930757,-0.5293430656934057
GBPUSD,0.8417880184331797,25.181026316106628,42.5925545149567,0.8155900481392904,-0.32931878057959424
GBPUSD,0.7233547505126452,20.829952532310404,57.81954513474172,0.8225650136475174,-2.22482607103626
GBPUSD,0.5960248447204969,16.293083862289908,21.228967261018795,0.3061018158018179,1.5
GBPUSD,0.6827833219412167,40.12873569831663,42.49850583893301,1.237940820053163,1.5
GBPNZD,0.6267940754897277,66.87534018362663,19.49615153635807,0.5476117436362776,-1.163170798147649
GBPNZD,0.7524096955675903,28.31636093350008,32.43937833154759,0.8685744705959697,-3.077852660934215
GBPNZD,0.8636367579289781,35.31420433963547,59.96728596642121,0.9619379464828005,0.47996695580337984
GBPNZD,0.8735126201801382,20.651179782962355,59.75815563533693,0.6925312283591071,1.5
GBPNZD,0.8589308755760369,19.24509011666421,41.827504145106246,0.6613940173064647,-0.9903004494913751
GBPNZD,0.6904150422291352,15.954715821211206,16.620359597913406,0.9012714484583225,-3.6689536878216926
GBPNZD,0.6003798858146684,20.46011625025753,76.16601402746502,1.0024974451762032,1.5
GBPNZD,0.6018502415458937,19.135218730006585,64.37049280362905,0.7518274355182998,1.5
GBPNZD,0.9286451612903226,34.25707327609807,52.495166270042304,0.70640720803765,1.5
GBPNZD,0.6895874560222386,32.999157833650614,50.91780101183529,0.9444593861516491,-1.0831092642385953
GBPNZD,0.5578502415458937,31.43677752280087,20.489282015802004,0.8149124468125309,1.5
GBPNZD,0.8746053572956951,34.21495821812561,90.82636332269291,1.0471184360999302,3.032058654399118
GBPNZD,0.5562737564115764,30.514095530181653,27.185582904497352,1.6431750518449761,-3.747965028640346
GBPNZD,0.9629715623654913,40.235758252767795,61.83106277184297,2.369014064786172,1.5
GBPNZD,0.6375776880124706,25.57265283870683,18.46689332455344,2.669304503760205,0.7413322126497062
GBPNZD,0.6003798858146684,22.56538755675635,81.05943492254926,2.028507835620599,1.5
GBPNZD,0.6400248447204969,30.000075002215727,31.033305750438387,3.194743913464418,1.182036503362153
GBPNZD,0.7863871373641836,30.69712720334532,35.42671510550724,1.8250537679393175,0.8637006898991875
GBPNZD,0.5474561670457472,26.376198639994975,21.050172179255895,1.651143798730177,-0.030866564417171546
GBPNZD,0.35148923174728597,17.511593800958448,53.35219556403039,1.3416478306475315,1.5
GBPNZD,0.6693237197585024,15.003220070366597,31.562484657125154,0.9787964326947431,-0.910898841215125
GBPNZD,0.6267940754897277,16.141032050687574,24.569447226471837,0.97664277389524,-0.4236056249012188
GBPNZD,0.6852109426560418,22.875067256915962,10.796279865756446,1.0843862934434576,-1.0495223240398133
GBPNZD,0.6203655040611562,18.522191625873557,34.74142438528985,1.0375277722668956,0.10803768290234726
GBPNZD,0.6311491165838992,30.171324542750355,51.44591170146319,0.989130763743039,1.5
GBPNZD,0.6446087187666135,19.700941690994686,46.01146636373545,1.401322024316885,0.48632900044820315
GBPNZD,0.5886194723151246,16.888988105597587,44.3329386599353,1.1179454099479136,-2.4964939618231385
GBPNZD,0.7233547505126452,19.813648656290166,35.876582607779554,0.9979318853522265,-5.016343490304643
GBPNZD,0.6311491165838992,21.04453829955052,48.11661913192853,1.1087813984723618,1.5
GBPNZD,0.6988872180451128,29.319688126387792,59.39339378654092,1.0607803797062099,1.5
GBPNZD,0.6578414242762068,23.592614488153426,79.55041367537451,0.913437153989582,-1.5601763127635149
GBPNZD,0.548369531455021,22.974627941273184,24.019758277540916,0.9962335461656049,1.213317315942983
GBPNZD,0.6862289282236924,20.8988028435525,45.08542512849449,1.008719128320312,-2.9133448873483894
GBPNZD,0.5895962732919255,28.846686532169763,13.667515366529216,1.0367979992400576,0.5026077885952768
GBPNZD,0.6003798858146684,33.19967580107229,46.04277528129076,1.2110555429199008,-2.0523284927390844
GBPNZD,0.6375776880124706,18.23359510982575,47.56227281069639,1.0029568443552876,-2.7632729544034644
GBPNZD,0.8636367579289781,24.682565007251625,73.12069006493266,0.9443996869413185,1.5
GBPNZD,0.5886194723151246,15.659882083547796,60.010223811953296,1.3681618565125946,-1.129088639200934
GBPNZD,0.9348563286495353,19.72701092817907,36.173617156571105,1.4084324054917323,-0.20453671664740639
GBPNZD,0.4328502415458937,18.500489477406596,69.35247141800626,1.2039402494353753,0.1754617414247949
GBPNZD,0.6846880838459786,25.762963874344063,51.109979499768215,1.0242782043359313,-4.423248882265372
GBPNZD,0.8716367579289781,23.06394551186045,60.622487711716765,0.7143794605254734,1.5
GBPNZD,0.647057811753464,36.31339793896433,73.04576697354264,0.7865966882151492,-1.5015509424957922
GBPNZD,0.6508084572432399,20.271573688406335,69.57203058570335,1.0669105700725094,1.5
GBPNZD,0.4328502415458937,16.46135902501923,74.18432350492716,1.0195576097108443,0.6064610866372437
GBPNZD,0.7167215007215006,20.207382875225058,46.81270548619672,0.6230862732565612,1.5
GBPNZD,0.6444828122891436,15.07665168667137,72.7217976113649,0.7933432474644504,1.5
GBPNZD,0.7695259989053093,27.431367389761967,72.09910288041067,0.8321839747871662,-2.10000000000007
GBPNZD,0.7452034900084435,30.959953529520405,27.85106550825121,0.8424689981611239,-1.8569230769230407
GBPNZD,0.5420465524813352,21.816952626613848,73.08419318211565,0.8411897556337017,1.5
GBPNZD,0.6930900208922237,24.19425476827928,55.36045297515127,0.6539489216339196,-1.6107023411371146
GBPNZD,0.6508084572432399,27.458126225427886,36.63765142451589,1.5878819355125664,0.3984784889822518
GBPNZD,0.5223008887185888,17.86677855310787,51.999972266680984,1.2125551191558432,1.5
GBPNZD,0.5895962732919255,23.621230626990965,22.98048645650914,1.0241337562980966,1.5
GBPNZD,0.5886194723151246,44.831663963034266,31.249976014273855,0.8763850542574952,-0.9348722176421739
GBPNZD,0.6378065209644157,15.465426029133749,33.592854822027135,0.5392589589128824,1.5
GBPNZD,0.5578502415458937,16.855630006794765,32.162826957783736,0.56026321569761,1.5
GBPNZD,0.6018502415458937,18.34071663741895,51.43633925384781,0.6695027018907519,1.6858297078931626
GBPNZD,0.6311491165838992,15.09580547169225,43.175751223552325,0.7232389188615593,1.5
GBPNZD,0.7016195661567712,31.569756663990063,39.69843660521464,0.5219635028779075,1.5
GBPNZD,0.6833820751961681,28.137373063692433,38.71556317933344,0.9223498465719557,-3.033942558746752
GBPNZD,0.7239535037675967,23.380669613812476,74.48625672912598,0.849116325871532,1.5
GBPNZD,0.5103144386879636,16.256192807646308,26.189212407266623,0.9864114291319664,0.4498381877022607
GBPNZD,0.6068084572432398,22.905210672274364,39.39672614597895,1.3448475043300558,-2.9865366759517324
GBPNZD,0.5895962732919255,27.142256442904753,13.92669136263325,0.8875668923763891,1.5
GBPNZD,0.976,41.660339880565594,36.04463697667744,0.8871035915671062,-2.635230975656582
GBPNZD,0.6203655040611562,47.63492114062527,20.83331201269266,0.7971254364585849,-5.344734715863154
GBPNZD,0.8589308755760369,40.3318252843975,52.02783723766076,0.8917315373877088,1.5
GBPNZD,0.9488776387943678,30.041140576548482,64.9854545045596,0.6718228441101884,1.5
GBPNZD,0.6518648764020815,21.57489839607868,58.311661806387704,1.1165309941703327,0.0978281397544812
GBPNZD,0.4328502415458937,20.715723891215287,70.07337937409513,0.9998975515225963,0.30052356020944493
GBPNZD,0.7064675324675325,15.17343577443181,56.576978382509616,0.6622947707174569,-1.081787922016165
GBPNZD,0.6825544889892716,15.369130956914448,47.98611371627179,0.42330840470229947,-2.891699092088193
GBPNZD,0.5578502415458937,17.111605552781075,34.16234264322989,0.7160990522183572,0.8244845360825134
GBPNZD,0.6255694846901945,31.89630195308866,34.14631860122037,0.8056979116926282,2.291726105563431
GBPNZD,0.5713117800074322,16.718162986085538,51.58173071612664,0.6580879628788704,0.9415083135391659
GBPNZD,0.5950480437436959,26.808826899790084,26.265809855085905,0.9954264104998641,-1.414450178642314
GBPNZD,0.19565217391304335,17.135219493325234,62.62688715122456,0.7125710726390306,1.5
GBPNZD,0.5959352033648679,19.356250874196164,55.80660506638609,0.7124091012863007,1.5
GBPNZD,0.984,41.46463537441906,52.23715734122813,0.8253168534833235,-0.21756290083864133
GBPNZD,0.6836109081481132,23.94577146844605,51.4753704560007,0.6763201252960563,-2.318875119161134
GBPNZD,0.5630337889905566,20.528194404118317,32.23422975988042,0.870389724942203,1.5
GBPNZD,0.7231259175607001,43.75322897945855,13.393699355968849,0.6869034865789626,0.03933588761176893
GBPNZD,0.72520025701435,32.104834111758585,48.15134083867944,1.1223966728995967,-0.6612033642440908
GBPNZD,0.4760323943598461,18.228221154843357,30.624338083177804,0.7224007811790133,1.5
GBPNZD,0.5642788129744651,16.69471514485173,56.54623071968265,0.8443532042007226,1.5
GBPNZD,0.9075986515399543,15.103614236607719,69.24373761781654,0.7711530581449129,-1.1853231106243243
GBPNZD,0.6632919737267563,15.3181169192129,44.120969309728714,0.7801875655267009,-0.04025301897641876
GBPNZD,0.5578502415458937,40.64208309747089,26.933133875237218,0.5591333332854245,-1.9265831593597742
GBPNZD,0.6763547505126453,18.45232937458524,56.78590175539232,0.988308721677715,1.5
GBPNZD,0.6786405373329152,24.522473596944447,20.27222733052065,0.7447109196473913,1.5
GBPNZD,0.6168839644302202,17.816561379406163,49.66375142687215,0.7790384081484597,1.5
GBPNZD,0.8497880184331797,24.952072728580806,42.54265069195397,0.7760599477422077,0.28865979381446677
GBPNZD,0.46684349105051015,29.12133944222365,21.434055506802608,0.5559807532828999,-1.9816838046272285
GBPNZD,0.4328502415458937,23.852678584607396,20.462251089630684,1.0287065655180359,-1.9765214704974399
GBPNZD,0.730496736912583,15.324480468368847,50.23691127039808,0.7421037502508435,-1.4058577405857724
GBPNZD,0.7239535037675967,18.47173795161137,39.44611986180518,0.7739043086613621,-0.007417218543012437
GBPNZD,0.46361947231512457,15.371415174654292,55.85318684073402,0.6990557426440969,1.5
GBPNZD,0.5886194723151246,17.616497755422625,49.865544481341665,0.6806177370442021,0.5501708605157126
GBPNZD,0.6446087187666135,18.368403581709497,66.73083274042057,0.615999120166481,1.7348203221809375
GBPNZD,0.7233547505126452,22.027238616815993,69.84309890967103,1.0399893851590682,1.5
GBPNZD,0.8053435739887354,15.56215236872024,61.38947269631902,0.75225866495199,0.19143876337689453
GBPNZD,0.6763566867914694,16.54624702438644,80.66349770404496,0.7309697676397192,1.069203198235518
